2025-07-09 19:01:48,452 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:48,454 INFO: Client d1765004-84ab-4df4-b7e5-c8f335475a57: Algorithm switched to cubic (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:01:48,455 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:02:00,463 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:02:02,466 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to reno (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:02:10,469 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:02:12,470 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:03:02,500 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:03:04,504 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: congested, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:03:12,514 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:03:14,517 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:03:56,540 INFO: Client d1765004-84ab-4df4-b7e5-c8f335475a57: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:03:56,543 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:03:58,557 INFO: Client d1765004-84ab-4df4-b7e5-c8f335475a57: Algorithm switched to reno (Condition: congested, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:03:58,558 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:04:06,566 INFO: Client d1765004-84ab-4df4-b7e5-c8f335475a57: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:04:06,569 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:04:08,571 INFO: Client d1765004-84ab-4df4-b7e5-c8f335475a57: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:04:08,573 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:04:24,586 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:04:26,588 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to reno (Condition: congested, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:04:38,596 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:04:40,599 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:16,621 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:18,623 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to reno (Condition: congested, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:26,630 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:26,631 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:28,631 INFO: Client 63b607d7-f10e-49f8-bad9-cd9697205785: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:28,632 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:36,637 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:38,639 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:48,651 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: congested, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:50,654 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to reno (Condition: good, State: congestion_avoidance) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
2025-07-09 19:05:58,658 INFO: Client 5c0e0b30-89c8-47ac-98f8-bbf88a1ceb45: Algorithm switched to cubic (Condition: good, State: slow_start) [in C:\Users\iamov\Desktop\Net\tcp-file-transfer\tcp-file-transfer\backend\app.py:176]
